Latitude,Longitude
40.721004,-73.994408
40.875851,-73.902344
40.628895,-73.972038
40.753342,-73.86792
40.754997,-73.987167
40.71032,-74.008408
40.70388,-73.984329
40.749939,-73.985481
40.72781,-74.002846
40.645596,-73.979614
40.652473,-73.963966
40.639671,-73.989708
40.744701,-73.900864
40.77586,-73.921593
40.771461,-73.965416
40.743259,-73.884193
40.72485,-73.816902
40.788593,-73.953888
40.726761,-73.991127
40.738766,-73.99852
40.636688,-73.998276
40.681835,-73.884483
40.673138,-73.915482
40.777737,-73.977905
40.841419,-73.918053
40.689651,-73.951836
40.683624,-73.942215
40.760677,-73.991371
40.762959,-73.99202
40.788593,-73.953888
40.678474,-73.981934
40.744564,-73.873444
40.760815,-73.993683
40.862537,-73.89299
40.642803,-73.988792
40.599918,-74.003555
40.700878,-73.747498
40.861137,-73.910629
,
40.85257,-73.865356
40.748276,-73.994965
40.85289,-73.865349
40.688278,-73.953873
40.85928,-73.929329
40.826488,-73.924866
40.625374,-73.991302
40.699104,-73.992455
40.779655,-73.955193
40.687683,-73.974472
40.778206,-73.920006
40.818737,-73.953384
40.723415,-74.005875
40.822933,-73.955276
40.687683,-73.974472
40.667812,-73.786331
40.66748,-73.822578
40.695255,-73.940048
40.667213,-73.86084
40.777061,-73.947227
40.771572,-73.961693
40.747047,-73.977859
40.860016,-73.904808
40.823933,-73.926765
40.641365,-73.958023
40.63382,-73.957596
40.699688,-73.913574
40.671181,-73.978561
40.788593,-73.953888
40.796349,-73.962837
40.872448,-73.869583
40.848118,-73.907814
40.658562,-73.915375
40.812885,-73.928368
40.875488,-73.883713
40.636047,-74.036652
40.692337,-73.926544
40.718498,-74.000092
40.730404,-73.981804
40.816212,-73.903412
40.853207,-73.898354
40.763607,-73.832115
40.656792,-73.905334
40.763107,-73.91925
40.841351,-73.892303
40.699104,-73.992455
40.711124,-73.740578
40.825867,-73.943787
40.650513,-73.950806
40.634499,-73.98587
40.863144,-73.89814
40.683022,-74.001572
40.684509,-73.968338
40.681957,-73.958427
40.656433,-73.893616
40.750839,-73.887123
40.718548,-73.992226
40.836224,-73.941788
40.806679,-73.915565
40.863667,-73.897224
40.838352,-73.927498
40.682083,-73.958374
40.624886,-73.955879
40.67627,-73.873856
40.825901,-73.952637
40.695313,-73.790573
40.700119,-73.753433
40.726925,-73.986885
40.850868,-73.848717
40.65704,-73.912521
40.681667,-73.793648
40.773113,-73.964149
40.809566,-73.958191
40.8531,-73.936691
40.895416,-73.898239
40.886726,-73.86409
40.614212,-73.936699
40.660545,-73.922005
40.652023,-73.928032
40.618023,-73.981064
40.712719,-73.905815
40.875488,-73.883713
40.721188,-74.003967
40.605087,-73.952141
40.597454,-73.951416
40.616768,-74.117882
40.747128,-73.987511
40.78503,-73.947304
40.650501,-73.960709
40.70644,-73.802063
40.834785,-73.913536
40.835506,-73.848846
40.692585,-73.922646
40.703472,-73.912132
40.822594,-73.951805
40.822594,-73.951805
40.695244,-73.972054
40.642494,-73.958801
40.653019,-73.953133
40.845463,-73.910034
40.642494,-73.958801
40.637791,-74.086044
40.85376,-73.928238
40.861538,-73.929527
40.668728,-73.920494
40.673912,-73.914719
40.706051,-73.942551
40.826893,-73.920288
40.888138,-73.904587
40.740364,-74.004662
40.816227,-73.94133
40.823215,-73.938423
40.688393,-73.980232
40.777149,-73.951607
40.730404,-73.981804
40.685787,-73.956261
40.816544,-73.953072
40.637169,-73.941101
40.71056,-74.017014
40.741272,-73.976738
40.811714,-73.924606
40.639328,-73.974014
40.721123,-74.00386
40.856274,-73.897736
40.681919,-73.924706
40.657429,-73.914902
40.663261,-73.943275
40.822594,-73.951805
40.822594,-73.951805
40.847984,-73.827835
40.848991,-73.889778
40.831226,-73.914001
40.674759,-73.953842
40.688412,-73.981407
40.751659,-73.873558
40.853718,-73.938065
40.68819,-73.981476
40.579819,-73.96257
40.722649,-73.98542
40.723183,-73.868721
40.715473,-74.007195
40.719467,-74.003136
40.73909,-74.000275
40.677937,-73.908737
40.811161,-73.942184
40.810596,-73.917145
40.642117,-73.971603
40.790176,-73.816292
40.757092,-73.964478
40.873653,-73.878342
40.622768,-74.032143
40.69899,-73.892296
40.814171,-73.956078
40.768353,-73.958298
40.849136,-73.918007
40.73856,-73.876007
40.6814,-73.943283
40.840012,-73.831413
40.673901,-73.884476
40.868603,-73.922188
40.771324,-73.95874
40.638626,-73.957489
40.852005,-73.933685
40.642712,-74.009613
40.702847,-73.98909
40.642757,-73.969521
40.699741,-73.901253
40.727737,-73.807312
40.676044,-73.875404
40.829369,-73.940018
40.859943,-73.865265
40.825531,-73.879898
40.633034,-73.972771
40.820827,-73.912903
40.670811,-73.895279
40.637169,-73.941101
40.691944,-73.951645
40.629395,-73.97213
40.716751,-73.83345
40.722301,-73.867882
40.835815,-73.94651
40.772545,-73.958885
40.726612,-73.936401
40.659683,-73.990273
40.718307,-73.954704
40.699741,-73.901253
40.897087,-73.853973
40.65337,-73.915901
40.781265,-73.979332
40.879326,-73.906189
,
40.744068,-74.000053
40.760574,-73.811455
40.744499,-73.976387
40.653744,-73.93959
40.687817,-73.871216
40.691822,-73.967422
40.774391,-73.960182
40.823158,-73.940041
40.833115,-73.906799
40.612759,-73.975761
40.734898,-73.859367
40.747082,-73.87352
40.65073,-74.010956
40.670395,-73.921799
40.576462,-74.002892
40.642803,-73.979927
40.678902,-74.009277
40.650764,-73.934845
40.614975,-73.962608
40.804169,-73.909691
40.654716,-74.005547
40.73473,-73.986977
40.728687,-73.977516
40.804169,-73.909691
40.825657,-73.898621
40.702755,-73.99398
40.723503,-73.838852
40.759212,-73.963463
40.758389,-73.915375
40.718548,-73.992226
40.678761,-73.886978
40.777149,-73.951607
40.798283,-73.951866
40.826004,-73.91716
40.86541,-73.895477
40.834057,-73.866959
40.646282,-74.080719
40.827511,-73.906288
40.830379,-73.949387
40.818035,-73.888107
40.597073,-73.970802
40.723503,-73.838852
40.737774,-73.994186
40.808006,-73.918724
40.67268,-73.96312
40.825165,-73.943619
40.865017,-73.9245
40.821922,-73.911537
40.655891,-73.934036
40.759727,-73.91468
40.699688,-73.915161
40.754375,-73.992218
40.629543,-73.970322
40.75919,-73.817871
40.836124,-73.941559
40.791245,-73.945297
40.765144,-73.964401
40.71719,-74.00209
40.650768,-73.929947
40.636009,-74.121292
40.862156,-73.822556
40.778767,-73.978394
40.674992,-73.905022
40.702873,-73.993538
40.624203,-73.961014
40.60955,-73.756187
40.769684,-73.956902
40.654716,-74.005547
40.702763,-73.990395
40.887543,-73.909088
40.579182,-73.940681
40.60907,-73.941483
40.667614,-73.931015
40.707985,-73.942757
40.655106,-73.919624
40.72868,-74.000702
40.839737,-73.942879
40.8144,-73.936737
40.66473,-73.986206
40.686382,-73.907265
40.708614,-73.894928
40.856369,-73.927757
40.824566,-73.953369
40.721676,-73.938248
40.744568,-73.994125
40.702763,-73.990395
40.807022,-73.966125
40.830379,-73.949387
40.719467,-74.003136
40.851395,-73.882584
40.856297,-73.865219
40.766346,-73.965668
40.821735,-73.942299
40.822979,-73.889931
40.680882,-73.930138
40.678539,-73.911125
40.757885,-73.982452
40.695351,-73.941368
40.621803,-74.019478
40.732323,-73.866264
40.783386,-73.952423
40.78986,-73.979485
40.698467,-73.924782
40.77634,-73.911324
40.824242,-73.952545
40.843594,-73.934593
40.690628,-73.933746
40.606441,-73.757538
40.824776,-73.953827
40.678825,-73.954971
40.676262,-73.981308
40.680813,-73.92112
40.826328,-73.942558
40.896805,-73.857056
40.825054,-73.878624
40.824036,-73.909363
40.821106,-73.903305
40.824352,-73.948944
40.824352,-73.948944
40.744644,-73.951416
40.780884,-73.956207
40.858891,-73.902763
40.718163,-73.900978
40.759968,-73.960335
40.737774,-73.994186
40.80965,-73.948402
40.684162,-73.947136
40.732346,-73.98439
40.863354,-73.927391
40.861572,-73.90818
40.668182,-73.990952
40.592453,-73.955406
40.68877,-73.791908
40.852283,-73.937447
40.78986,-73.979485
40.724781,-73.871628
40.72773,-73.847832
40.883636,-73.836617
40.737713,-73.999313
40.671021,-73.987724
40.585789,-73.82135
40.66618,-73.993614
40.680916,-73.999878
40.802341,-73.957886
40.737995,-74.002922
40.823215,-73.938423
40.57753,-73.963257
40.622822,-74.138184
40.826992,-73.948288
40.743649,-73.996223
40.851696,-73.933296
40.851696,-73.933296
40.831787,-73.927231
40.684212,-73.950111
40.720436,-73.840172
40.708057,-74.014877
40.870541,-73.891167
40.681812,-73.925316
40.679157,-73.964569
40.738251,-73.988174
40.84613,-73.924301
40.686131,-73.954529
40.783188,-73.975021
40.863354,-73.927391
40.626167,-73.946411
40.866844,-73.920937
40.732769,-73.990944
40.716751,-73.83345
40.863987,-73.927704
40.866486,-73.891144
40.808197,-73.943954
40.724396,-73.983704
40.784214,-73.951813
40.673985,-73.914864
40.681519,-73.918175
40.724781,-73.871628
40.728954,-73.989136
40.80307,-73.964622
40.718594,-73.953644
40.726486,-73.854546
40.653782,-73.949051
40.738613,-73.884697
40.798836,-73.939697
40.763168,-73.967873
40.681404,-73.819023
40.803062,-73.932686
40.836411,-73.840088
40.679932,-73.965874
40.725479,-73.989128
40.711182,-74.007774
40.682652,-73.994019
40.752274,-73.825043
40.89204,-73.857422
40.590069,-73.787125
40.826324,-73.939781
40.672295,-73.950546
40.672245,-73.950546
40.736973,-73.756035
40.82127,-73.956291
40.771248,-73.903801
40.720776,-73.899529
40.640469,-74.088211
40.636192,-74.026779
40.705742,-74.011833
40.765358,-73.965591
40.765339,-73.965317
40.716751,-73.83345
40.764118,-73.970123
40.840805,-73.866325
40.841122,-73.865356
40.849823,-73.936607
40.664349,-73.892647
40.867928,-73.881866
40.679825,-73.997566
40.688007,-73.975983
40.796364,-73.937881
40.698544,-73.791061
40.795589,-73.942902
40.727493,-73.942627
40.651196,-73.829994
40.834286,-73.941864
40.836945,-73.946533
40.756104,-73.830711
40.80307,-73.964622
40.673298,-73.874619
40.688526,-73.92894
40.60955,-73.756187
40.712399,-73.811928
40.680912,-73.936211
40.750179,-73.882973
40.684387,-73.958656
40.714092,-73.96273
40.857231,-73.932732
40.870842,-73.849182
40.838577,-73.918121
40.756104,-73.830711
40.577232,-74.005432
40.678707,-73.782333
40.779411,-73.977997
40.843754,-73.868507
40.676003,-73.97348
40.676029,-73.973549
40.675949,-73.973351
40.675922,-73.973282
40.675896,-73.973213
40.675873,-73.973152
40.675846,-73.973091
40.680882,-73.930138
40.680882,-73.930138
40.677158,-73.754158
40.823635,-73.915886
40.642494,-73.958801
40.704926,-73.925949
40.761501,-73.98951
40.868935,-73.865547
40.814339,-73.951775
40.846786,-73.938713
40.697533,-73.923744
40.723526,-74.000893
40.716019,-73.95356
40.745823,-73.930061
40.719494,-73.999931
40.787766,-73.954109
40.706642,-73.966019
40.723728,-73.998817
40.643021,-74.005714
40.621445,-74.032906
40.701141,-73.923782
40.881866,-73.854187
40.594757,-73.990868
40.621464,-74.032982
40.691837,-73.833366
40.759747,-73.989197
40.818115,-73.887589
40.664066,-73.996956
40.661999,-73.997833
40.765293,-73.906967
40.732708,-73.761215
40.736431,-73.979187
40.691093,-73.971077
40.741463,-73.919701
40.742924,-73.979752
40.741463,-73.919701
40.616592,-73.954262
40.755768,-73.87278
40.743042,-73.992096
40.821281,-73.90062
40.715946,-74.000847
40.875469,-73.909706
40.8815,-73.907059
40.866848,-73.89444
40.683258,-73.961525
40.686958,-73.920006
40.634499,-73.98587
40.776417,-73.947159
40.778507,-73.979767
40.896805,-73.857056
40.738724,-74.000908
40.634499,-73.98587
40.6735,-73.946877
40.74931,-73.892921
40.714012,-73.994392
40.741463,-73.919701
40.752316,-73.825089
40.681213,-73.946236
40.730335,-73.848717
40.744228,-73.903664
40.746475,-73.976288
40.849079,-73.914406
40.599228,-73.99704
40.766781,-73.952637
40.614975,-73.962608
40.764778,-73.97477
40.631741,-73.96627
40.622536,-74.025772
40.875137,-73.873795
40.64658,-74.007828
40.848843,-73.868652
40.676842,-73.765381
40.864006,-73.920639
40.621464,-74.032982
40.656586,-74.013618
40.762264,-73.774895
40.759468,-73.986565
40.651466,-73.925766
40.801716,-73.956413
40.591583,-73.969238
40.622536,-74.025772
40.698009,-73.836983
40.693672,-73.998795
40.777988,-73.946533
40.69532,-73.956001
40.824146,-73.899162
40.685101,-73.86393
40.764778,-73.97477
40.848644,-73.919884
40.761295,-73.915131
40.762531,-73.793045
40.753845,-73.990875
40.808876,-73.942657
40.711124,-73.94355
40.705528,-73.937096
40.758286,-73.858185
40.840839,-73.891426
40.689896,-73.949478
40.752289,-73.991013
40.631634,-74.021156
40.620033,-74.03669
40.879128,-73.848839
40.761219,-73.963539
40.771675,-73.953522
40.824776,-73.926842
40.710056,-73.952316
40.67614,-73.974586
40.681698,-74.003677
40.719162,-74.00415
40.574879,-73.97921
40.803772,-73.94928
40.681213,-73.946236
40.839394,-73.917015
40.695351,-73.941368
40.677094,-73.957932
40.600552,-73.747955
40.619091,-74.16539
40.583576,-73.937653
40.803062,-73.932686
40.688747,-73.957008
40.6628,-73.854706
40.583576,-73.937653
40.668301,-73.916901
40.721874,-73.977684
40.733723,-73.989212
40.743637,-73.91642
40.681698,-74.003677
40.66753,-73.935425
40.746479,-73.925339
40.746113,-73.925407
40.746113,-73.925407
40.819378,-73.944054
40.639385,-74.077728
40.639122,-74.077881
40.639256,-74.077911
40.639523,-74.07798
40.864006,-73.920639
40.685291,-73.929787
40.721134,-74.010925
40.852367,-73.922562
40.834213,-73.936043
40.677094,-73.957932
40.655045,-73.976196
40.596912,-73.747643
40.74334,-73.991165
40.856251,-73.860184
40.727623,-73.957443
40.782547,-73.953712
40.810814,-73.919548
40.685558,-73.96785
40.702072,-73.882744
40.688904,-73.919937
40.796082,-73.948036
40.839676,-73.91449
40.686253,-73.922569
40.614426,-73.951698
40.726887,-73.946739
40.803776,-73.964226
40.674683,-73.983978
40.728718,-73.98661
40.715717,-74.008614
40.682259,-73.98011
40.662098,-73.944954
40.676517,-73.92569
40.768078,-73.985359
40.614212,-73.970261
40.869137,-73.888817
40.733528,-73.998856
40.832722,-73.917252
40.817116,-73.953163
40.863045,-73.923233
40.685886,-74.002029
40.598927,-73.978249
40.685944,-74.002029
40.589466,-73.966064
40.766941,-73.919937
40.671627,-73.91288
40.801514,-73.953293
40.691738,-73.949654
40.684669,-73.942795
40.69751,-73.960182
40.743649,-73.903267
40.822632,-73.950874
40.577042,-73.838974
40.812603,-73.958138
40.837212,-73.925293
40.671692,-73.946739
40.647064,-73.999504
40.651268,-73.961693
40.714581,-73.955116
40.768715,-73.932549
40.634113,-74.120506
40.742069,-74.003365
40.722389,-73.991959
40.826,-73.905472
40.877151,-73.875557
40.881516,-73.897881
40.682907,-73.907112
40.659725,-73.960236
40.682652,-73.994019
40.629822,-74.028763
40.677597,-73.967384
40.759953,-73.773659
40.742069,-74.003365
40.826,-73.905472
40.901337,-73.906807
40.728977,-74.004303
40.737724,-73.920036
40.741123,-73.995613
40.589466,-73.966064
40.699306,-73.992447
40.734226,-73.982063
40.753963,-73.969597
40.832901,-73.857079
40.718655,-73.959488
40.717972,-74.003593
40.727463,-73.990021
40.842587,-73.937111
40.778164,-73.946922
40.814907,-73.816505
40.725677,-73.951668
40.639385,-74.027946
40.794304,-73.949944
40.660496,-73.991661
40.839607,-73.88932
40.750839,-73.942062
40.862663,-73.863419
40.703529,-73.984344
40.676296,-73.929123
40.84586,-73.936707
40.721458,-73.98156
40.79216,-73.945442
40.864872,-73.923409
40.849041,-73.934662
40.816959,-73.900185
40.869209,-73.881973
40.678108,-73.963608
40.816959,-73.900185
40.829365,-73.948929
40.750027,-73.989937
40.706951,-73.953613
40.640766,-74.01709
40.745762,-73.915993
40.608932,-73.962486
40.734051,-73.991638
40.85569,-73.930008
40.860741,-73.824158
40.645988,-73.999352
40.855358,-73.893852
40.708076,-73.789352
40.737614,-73.92572
40.835861,-73.912849
40.68774,-73.962013
40.746193,-73.922577
40.70644,-73.802063
40.709251,-73.813057
40.628803,-74.078049
40.730667,-74.005142
40.827267,-73.876694
40.812767,-73.886246
40.701443,-73.937096
40.839813,-73.915009
40.661247,-73.959602
40.760876,-73.989067
40.744011,-73.999809
40.689617,-73.998154
40.708076,-73.789352
40.75996,-73.915749
40.861698,-73.92907
40.752052,-73.970177
40.73542,-74.007996
40.753052,-73.853119
40.705498,-73.893135
40.843227,-73.934738
40.874695,-73.88121
40.867828,-73.885017
40.706676,-73.808655
40.738388,-73.998589
40.801514,-73.953293
40.831451,-73.899368
40.848312,-73.869301
40.88501,-73.878273
40.849209,-73.912132
40.744068,-74.000053
40.708851,-74.009384
40.823574,-73.952103
40.736488,-73.883575
40.579327,-73.962463
40.706676,-73.808655
40.766315,-73.968681
40.827587,-73.874443
40.604794,-73.95826
40.721275,-73.999313
40.848011,-73.915764
40.827404,-73.876724
40.831505,-73.875374
40.757809,-73.930321
40.850063,-73.93412
40.866005,-73.922005
40.866482,-73.918953
40.648178,-73.962555
40.816868,-73.919708
40.716473,-73.813789
40.835823,-73.938332
40.747257,-73.877502
40.861263,-73.929413
40.73542,-74.007996
40.881191,-73.882004
40.652393,-73.948097
40.885147,-73.912697
40.838512,-73.867119
40.672024,-73.975403
40.707016,-73.962494
40.717487,-74.003014
40.717545,-74.002968
40.844383,-73.935211
40.650738,-74.013237
40.77882,-73.956383
40.635639,-74.010277
40.693024,-73.906792
40.707016,-73.962494
40.746582,-73.915451
40.844589,-73.88903
40.738102,-73.999344
40.67831,-73.807297
40.681648,-73.855972
40.791401,-73.969025
40.782715,-73.95385
40.636803,-73.972153
40.626083,-73.994492
40.735668,-73.854324
40.747833,-73.982552
40.797894,-73.939201
40.74762,-73.987564
40.596828,-73.946777
40.879921,-73.886208
40.738537,-74.004074
40.738598,-74.004074
40.728886,-73.998985
40.747047,-73.862457
40.80891,-73.941704
40.832264,-73.928619
40.83802,-73.864258
40.694656,-73.908501
40.734528,-73.955894
40.653149,-73.82946
40.796288,-73.948425
40.745171,-73.989037
40.818081,-73.895409
40.629604,-73.923637
40.695667,-73.94487
40.799335,-73.940758
40.687706,-73.9198
40.72979,-73.806931
40.634361,-74.117912
40.880001,-73.882828
40.802986,-73.935646
40.853207,-73.898354
40.697884,-73.933807
40.679977,-73.976509
40.739777,-73.880692
40.702244,-73.779808
40.761688,-73.918404
40.727058,-74.001625
40.804131,-73.955139
40.702812,-73.813148
40.710815,-73.854187
40.712273,-73.861298
40.606182,-73.758385
40.634129,-74.11956
40.572697,-74.119797
40.884178,-73.89566
40.576408,-73.984512
40.575809,-74.002777
40.727795,-73.850632
40.594345,-73.759338
40.819748,-73.938072
40.70248,-73.983849
40.678921,-73.962029
40.720512,-73.990105
40.826778,-73.944382
40.653812,-73.98114
40.87431,-73.880074
40.72113,-73.995911
40.661247,-73.959602
40.8246,-73.941437
40.828934,-73.946053
40.840542,-73.856682
40.906879,-73.906204
40.591583,-73.969238
40.783501,-73.946869
40.745209,-74.005348
40.682899,-73.990608
40.68301,-73.990494
40.672386,-73.926392
40.814373,-73.949066
40.719074,-74.008408
40.848312,-73.869301
40.846977,-73.881989
40.754265,-73.977348
40.716148,-73.992767
40.728413,-73.988228
40.745819,-73.924133
40.644375,-74.084251
40.770802,-73.918716
40.71685,-73.999474
40.881916,-73.879448
40.856052,-73.838005
40.694057,-73.993477
40.677219,-73.819458
40.807098,-73.949272
40.796436,-73.962776
40.715111,-74.007561
40.717949,-73.991844
40.773033,-73.947777
40.82885,-73.862587
40.674648,-73.882568
40.72979,-73.806931
40.730984,-73.870483
40.808201,-73.951958
40.688381,-73.977028
40.741463,-73.919701
40.757999,-73.825905
40.760258,-73.991669
40.613571,-74.034653
40.673775,-73.978416
40.783958,-73.914513
40.885147,-73.912697
40.688484,-73.952087
40.670628,-73.927879
40.615837,-74.0345
40.653763,-73.82869
40.784061,-73.949265
40.848274,-73.922401
40.607849,-74.065689
40.773808,-73.957954
40.635944,-74.022102
40.656765,-73.958992
40.653763,-73.82869
40.598927,-73.959984
40.676991,-73.775841
40.747482,-73.985733
40.726925,-73.986885
40.894566,-73.896973
40.678642,-73.943382
40.893745,-73.859268
40.684444,-73.908707
40.724541,-73.995399
40.593311,-73.759232
40.806091,-73.947166
40.795002,-73.971062
40.846256,-73.829239
40.886307,-73.864372
40.861824,-73.906189
40.861568,-73.906418
40.828835,-73.87941
40.708763,-73.956093
40.756115,-73.824791
40.683453,-73.956955
40.600872,-73.990898
40.670593,-73.926651
40.693733,-73.94239
40.75428,-73.997757
40.716148,-73.992767
40.863144,-73.89814
40.85136,-73.923363
40.777996,-73.921028
40.691135,-73.830818
40.666817,-73.916534
40.789654,-73.973991
40.624805,-73.914131
40.86396,-73.866119
40.636787,-74.125336
40.761295,-73.915131
40.85569,-73.930008
40.726513,-73.977654
40.871864,-73.87796
40.636703,-73.906158
40.628357,-74.103424
40.628357,-74.103424
40.894161,-73.85762
40.682007,-73.96077
40.796288,-73.948425
40.726528,-73.985153
40.76149,-73.992416
40.673508,-73.918739
40.712997,-73.962471
40.655087,-73.947525
40.68829,-73.978714
40.663883,-73.945183
40.611259,-73.943588
40.753181,-73.969337
40.683578,-73.760933
40.698776,-73.935326
40.721207,-73.99984
40.747597,-73.989059
40.740433,-73.981544
40.84856,-73.930977
40.845825,-73.826965
40.775074,-73.954155
40.752331,-73.96981
40.646095,-74.010078
40.709,-74.009193
40.73642,-73.868011
40.760323,-73.990593
40.828911,-73.871742
40.821957,-73.860466
40.85405,-73.860291
40.644936,-74.084694
40.546013,-74.152145
40.85751,-73.905273
40.824471,-73.889351
40.813549,-73.890335
40.641598,-73.960907
40.840679,-73.937325
40.713673,-73.958328
40.662224,-73.928307
40.821682,-73.950615
40.852749,-73.86702
40.692383,-73.915451
40.579285,-73.836105
40.807068,-73.914581
40.594994,-73.76265
40.833099,-73.945091
40.783062,-73.979721
40.682259,-73.98011
40.635784,-73.973778
40.705338,-73.833649
40.861031,-73.922035
40.730602,-74.007935
40.807877,-73.919266
40.802177,-73.917458
40.874195,-73.837456
40.670395,-73.921799
40.579002,-73.837486
40.800682,-73.955833
40.814835,-73.943642
40.705769,-74.014
40.813515,-73.889366
40.806812,-73.91291
40.680862,-73.929726
40.692051,-73.773933
40.597511,-73.777809
40.818272,-73.938293
40.841984,-73.93576
40.721207,-73.99984
40.80479,-73.936859
40.818214,-73.885803
40.749126,-73.877831
40.833469,-73.944832
40.765038,-73.993134
40.753929,-73.967667
40.88649,-73.910904
40.656765,-73.958992
40.623802,-74.034256
40.749126,-73.877831
40.749126,-73.877831
40.770802,-73.918716
40.696552,-73.809555
40.718719,-73.996826
40.793919,-73.942589
40.793919,-73.942589
40.745869,-74.002312
40.822304,-73.950157
40.584538,-73.968819
40.575951,-73.981674
40.686211,-73.806686
40.738079,-73.99678
40.805332,-73.936195
40.726353,-73.979103
40.599228,-73.99704
40.754601,-73.933899
40.757851,-73.877518
40.666588,-73.875626
40.665852,-73.953354
40.664768,-73.877716
40.843529,-73.891556
40.602604,-74.0084
40.703056,-73.958015
40.778976,-73.950607
40.818214,-73.885803
40.884178,-73.89566
40.886726,-73.906334
40.760609,-73.824631
40.689892,-73.866348
40.693672,-73.998795
40.586868,-73.955742
40.59584,-74.097145
40.723888,-73.983429
40.845417,-73.851158
40.845894,-73.907722
40.886726,-73.906334
40.681107,-73.982697
40.580101,-73.983475
40.722694,-73.979553
40.747074,-73.97673
40.783985,-73.951042
40.842545,-73.831741
40.840542,-73.856682
40.683502,-73.966072
40.629639,-74.012596
40.766785,-73.918938
40.760128,-73.822083
40.583691,-73.950912
40.703732,-73.899445
40.815395,-73.938477
40.828602,-73.908066
40.579002,-73.837486
,
40.78986,-73.979485
40.691227,-73.958519
40.614212,-73.970261
40.729633,-73.985115
40.853531,-73.885521
40.555759,-74.15873
40.822411,-73.951294
40.709106,-74.009224
40.85257,-73.865356
40.869392,-73.900551
40.868851,-73.901955
40.866951,-73.926384
40.599228,-73.99704
40.797688,-73.938728
40.709846,-73.958336
40.726761,-73.991127
40.762718,-73.976807
40.85088,-73.906845
40.867558,-73.869453
40.670895,-73.882011
40.756626,-73.810463
40.875401,-73.911346
40.724873,-74.000221
40.843182,-73.907059
40.692024,-73.985741
40.679169,-74.011162
40.781143,-73.947144
40.777081,-73.952667
40.818573,-73.954048
40.808872,-73.943512
40.721233,-73.98719
40.602386,-73.996597
40.747208,-73.901756
40.705795,-73.83136
40.763958,-73.965988
40.71299,-73.766243
40.774891,-73.983215
40.747646,-73.989021
40.881687,-73.87899
40.603676,-73.991585
40.58049,-73.837929
40.697826,-73.935371
40.836334,-73.919136
40.830032,-73.900314
40.829838,-73.899902
40.824322,-73.908188
40.856052,-73.838005
40.650078,-73.952614
40.68737,-73.823189
40.823574,-73.952103
40.85807,-73.869186
40.732357,-74.005135
40.635784,-73.973778
40.77581,-73.947578
40.726383,-73.986511
40.827869,-73.909088
40.856052,-73.838005
40.646526,-74.017563
40.760323,-73.990593
40.850189,-73.934448
40.608128,-73.953529
40.779102,-73.980133
40.808571,-73.938919
40.830833,-73.872185
40.666054,-73.951767
40.843948,-73.934326
40.856232,-73.928276
40.722389,-73.991959
40.836334,-73.919136
40.686401,-73.973244
40.575909,-73.969421
40.723267,-73.977303
40.766293,-73.989227
40.845497,-73.936142
40.641598,-73.960907
,
40.703449,-73.766922
40.714359,-73.790688
40.775932,-73.947937
40.775684,-73.948158
40.68737,-73.823189
40.575245,-73.843796
40.727116,-73.980087
40.767357,-73.989494
40.661266,-73.89769
40.717453,-73.950218
40.733047,-74.008919
40.584644,-73.933792
40.649872,-73.886009
40.6008,-73.995911
40.734852,-73.984344
40.644024,-73.981865
40.644066,-73.981773
40.744976,-73.982544
40.853996,-73.936073
40.866844,-73.920937
40.730667,-73.987556
40.737003,-74.00161
40.808151,-73.954842
40.872215,-73.901588
40.839718,-73.864494
40.850677,-73.883362
40.766869,-73.920784
40.847919,-73.939171
40.824474,-73.939308
40.671688,-73.954987
40.729366,-73.991508
40.649033,-73.954659
40.663692,-73.950409
40.847286,-73.861862
40.67046,-73.99556
40.716019,-73.946075
40.630054,-74.022125
40.744301,-73.975616
40.77158,-73.94989
40.689384,-73.911331
40.581379,-73.82711
40.722389,-73.991959
40.829876,-73.877815
40.666817,-73.916534
40.67749,-73.876541
40.70462,-73.987061
40.630756,-74.027161
40.674717,-73.807816
40.865803,-73.919136
40.77634,-73.911324
40.77634,-73.911324
40.776272,-73.911171
40.77634,-73.911324
40.852905,-73.929604
40.885994,-73.859451
40.875404,-73.912209
40.718517,-73.992119
40.720665,-73.996635
40.827637,-73.938019
40.609661,-73.954323
40.71019,-74.010056
40.87825,-73.865372
40.884228,-73.865593
40.683758,-73.817734
40.564445,-74.111046
40.847527,-73.909088
40.857681,-73.905785
40.848591,-73.912567
40.848907,-73.912346
40.837494,-73.916161
40.838177,-73.922523
40.837337,-73.915695
40.883221,-73.898125
40.867229,-73.901024
40.872414,-73.86586
40.840801,-73.889473
40.835522,-73.891281
40.783062,-73.979721
40.861431,-73.895866
40.742085,-73.880783
40.73856,-73.876007
40.604435,-74.087135
40.622746,-74.075356
40.860378,-73.900253
40.689537,-73.965752
40.81543,-73.943207
40.697376,-73.997002
40.662743,-73.90918
40.719841,-73.811951
40.766972,-73.970291
40.755611,-73.887543
40.73801,-73.921867
40.616676,-74.079132
40.739159,-73.991852
40.783062,-73.979721
40.760036,-73.963577
40.866383,-73.922348
40.667583,-73.957985
40.752361,-73.915222
40.744144,-73.988441
40.765263,-73.993744
40.678116,-73.958672
40.63924,-74.137024
40.691959,-73.985512
40.611076,-73.960342
40.766785,-73.918938
40.794567,-73.944283
40.838093,-73.945297
40.869854,-73.884064
40.682545,-73.783218
40.808884,-73.885765
40.577358,-74.120758
40.722389,-73.991959
